CO_UNIDADE;CO_CNES;NU_CNPJ_MANTENEDORA;TP_PFPJ;NIVEL_DEP;NO_RAZAO_SOCIAL;NO_FANTASIA;NO_LOGRADOURO;NU_ENDERECO;NO_COMPLEMENTO;NO_BAIRRO;CO_CEP;CO_ATIVIDADE;CO_CLIENTELA;TP_UNIDADE;CO_MUNICIPIO_GESTOR;NU_LATITUDE;NU_LONGITUDE;CO_NATUREZA_JUR;CO_TIPO_ESTABELECIMENTO;CO_ATIVIDADE_PRINCIPAL;STAFF_ACS_ENDEMIAS;STAFF_ADMIN_GESTAO_APOIO;STAFF_DIAG_LAB_IMAGEM;STAFF_ENFERMAGEM;STAFF_FARMACIA;STAFF_MEDICOS;STAFF_ODONTOLOGIA;STAFF_OUTROS;STAFF_OUTROS_SUPERIOR_SAUDE;STAFF_SERVICOS_GERAIS;STAFF_TRANSPORTE_URGENCIA
4,31141E+12;7943407;;3;1;UNIMED COOPERATIVA DE SERVICOS DE SAUDE DOS VALES DO TAQUA;UNIMED;AV PIRAI;155;;SAO CRISTOVAO;95913148;4;3.0;4;431140;-29,4467742;-51,9652182;2143;Ambulatório;1.0;0;34;0;22;1;16;0;13;6;0;0
4,31141E+12;7937539;;1;1;MARCIO DAL ZOT DUTRA;MARCIO DAL ZOT DUTRA;AV BENJAMIN CONSTANT;852;SALA 301;CENTRO;95900104;4;3.0;22;431140;-29,4599278;-51,9685306;4000;Ambulatório;1.0;0;1;0;0;0;2;0;0;0;0;0
4,31141E+12;7952414;;3;1;UNIMED COOP SERV SAUDE VALES TAQUARI E RIO PARDO LTDA;SOS UNIMED;RUA PIRAI;155;SALA 1 SOBRELOJJA;SAO CRISTOVAO;95913148;4;3.0;42;431140;-29,44682915;-51,96513891;2143;Pronto Atendimento;7.0;0;3;0;13;0;30;0;0;0;1;0
4,31141E+12;7762720;;1;1;GABRIELLE LAZZARETTI;GABRIELLE LAZZARETTI;RUA BENTO GONCALVES;801;SALA 603;CENTRO;95900174;4;3.0;22;431140;-29,4625514;-51,9642016;4000;Ambulatório;1.0;0;0;0;0;0;1;0;0;0;0;0
4,3114E+12;179841;8,7298E+13;3;3;MUNICIPIO DE LAJEADO;ATA AMBULATORIO DE TRANSTORNOS DE APRENDIZAGEM;RUA ELECIR JOSE CASSULI;209;;CONVENTOS;95906356;4;1.0;36;431140;-29,43690661;-52,02451229;1244;Ambulatório;1.0;0;0;0;0;0;1;0;0;3;0;0
4,31141E+12;9716777;;3;1;ISAAC BERTUOL LTDA;ISAAC BERTUOL;AVENIDA BENJAMIN CONSTANT;760;SALA 303;CENTRO;95900106;4;3.0;22;431140;-29,46443881;-51,96641564;2062;Ambulatório;1.0;0;0;0;0;0;1;0;0;0;0;0
4,31141E+12;7970021;;3;1;VITALLE CLINICAS ODONTOLOGICAS LTDA ME;VITALLE CLINICAS ODONTOLOGICAS;ALBERTO TORRES;517;SALA 01;CENTRO;95900188;4;3.0;22;431140;-29,46405582;-51,96653366;2062;Ambulatório;1.0;0;0;0;0;0;0;2;0;0;0;0
4,31141E+12;5919193;;3;1;FISIOCLINICA PEIXOTO LTDA;FISIOCLINICA PEIXOTO LTDA;MATHIAS ROCKEMBACH;43;;CENTRO;95900070;4;1.0;39;431140;-29,467;-51,961;2062;Ambulatório;1.0;0;0;0;0;0;0;0;0;2;0;0
4,31141E+12;5919215;;3;1;PHYSICAL FISIOTERAPIA LTDA;PHYSICAL FISIOTERAPIA LTDA;BENJAMIN CONSTANT;1058;206;CENTRO;95900104;4;1.0;39;431140;-29,467;-51,961;2240;Unidade de Reabilitação;4.0;0;0;0;0;0;0;0;0;0;0;0
4,31141E+12;9618260;;1;1;LETICIA SCHULER;LETICIA SCHULER;AVENIDA BENJAMIN CONSTANT;980;SALA 402;CENTRO;95900104;4;1.0;22;431140;-29,46259858;-51,96732759;4000;Ambulatório;1.0;0;0;0;0;0;0;1;0;0;0;0
4,31141E+12;9523340;;1;1;JESSICA GRAVINA WALLERIUS;JESSICA GRAVINA WALLERIUS;RUA BENTO GONCALVES;801;SALA 502;CENTRO;95900174;4;1.0;22;431140;-29,4634393;-51,9635725;4000;Ambulatório;1.0;0;0;0;0;0;0;1;0;0;0;0
4,3114E+12;848824;;3;1;GOERGEN E KNEBEL SOCIEDADE MEDICA LTDA;GOERGEN E KNEBEL SOCIEDADE MEDICA;DOUTOR GERMANO BERNER;360;;CENTRO;95900052;4;1.0;22;431140;-29,45886664;-51,97033167;2062;Ambulatório;1.0;0;0;0;0;0;1;0;0;0;0;0
4,3114E+12;250082;;3;1;COMERCIO DE MEDICAMENTOS BRAIR LTDA;SAO JOAO FARMACIAS;RUA SAO PEDRO;1506;;MOINHOS;95900170;4;1.0;43;431140;-29,46782026;-51,97484851;2062;Farmácia;8.0;0;0;0;0;1;0;0;0;0;0;0
4,31141E+12;6369766;;1;1;LUIZ ANTONIO FELTRIN;LUIZ ANTONIO FELTRIN;CHRISTIANO SCHMIDT;104;SALA 02;CENTRO;95900062;4;1.0;22;431140;-29,4610479;-51,96897984;4000;Ambulatório;1.0;0;0;0;0;0;0;1;0;0;0;0
4,3114E+12;508748;;3;1;ALIANCA SAUDE OCUPACIONAL LTDA;ALIANCA SAUDE OCUPACIONAL;RUA BENTO GONCALVES;437;SALA 106 107;CENTRO;95900174;4;1.0;22;431140;-29,46651253;-51,96220994;2062;Ambulatório;1.0;0;0;0;0;0;2;0;0;0;0;0
4,31141E+12;5611326;;1;1;SABINE BERGESCH DIEDRICH;SABINE BERGESCH DIEDRICH;SENADOR ALBERTO PASQUALINI;321;;CENTRO;95900560;4;3.0;22;431140;-29,45798385;-51,96679115;4000;Ambulatório;1.0;0;0;0;0;0;0;1;0;0;0;0
4,31141E+12;5611342;;1;1;DILLON MARCIO CARLE BOHRER;DILLON MARCIO CARLE BOHRER;RUA SIDONIA MARIA PREDIGER;93;SALA 2;CENTRO;95913164;4;3.0;22;431140;-29,467;-51,961;4000;Ambulatório;1.0;0;0;0;0;0;0;1;0;0;0;0
4,31141E+12;5653509;;1;1;LUIZ CARLOS LORENZONI AVILA;LUIZ CARLOS LORENZONI AVILA;RUA BENTO GONCALVES;801;605;CENTRO;95900174;4;3.0;22;431140;-29,4625514;-51,9642016;4000;Ambulatório;1.0;0;0;0;0;0;0;1;0;0;0;0
4,3114E+12;553387;;3;1;GREHS CLINICA DE SAUDE EIRELI;CLINICA GREHS;BENTO GONVALCES;801;;CENTRO;95900174;4;1.0;22;431140;-29,4634066;-51,96371198;2062;Ambulatório;1.0;0;0;0;0;0;0;0;0;0;0;0
4,31141E+12;5155924;;1;1;ROBERTO DA CUNHA WAGNER;ROBERTO DA CUNHA WAGNER;AV BENJAMIN CONSTANT;1058;102;CENTRO;95900104;4;3.0;22;431140;-29,46196336;-51,96773529;4000;Ambulatório;1.0;0;0;0;0;0;1;0;0;0;0;0
4,31141E+12;7699697;;1;1;DANIEL LUBISCO PANDOLFI;DANIEL LUBISCO PANDOLFI;BENTO GONCALVES;801;707;CENTRO;95900174;4;3.0;22;431140;-29,467;-51,961;4000;Ambulatório;1.0;0;0;0;0;0;1;0;0;0;0;0
4,31141E+12;7729758;;1;1;RODRIGO DALLEGRAVE CORREA DA SILVA;RODRIGO DALLEGRAVE CORREA DA SILVA;RUA PINHEIRO MACHADO;640;;CENTRO;95900078;4;3.0;22;431140;-29,46286014;-51,96910858;4000;Ambulatório;1.0;0;0;0;0;0;0;0;0;0;0;0
4,3114E+12;4048245;;3;1;CLINICA GERIATRICA BEM VIVER LTDA;CLINICA BEM VIVER;JOAO ALEIXO HENEMANN;294;;MOINHOS DAGUA;95904354;4;1.0;22;431140;-29,467;-51,961;2232;Casas de Apoio à Saúde;26.0;0;0;0;1;0;1;0;0;0;0;0
4,3114E+12;4087879;;3;1;CRISTINA MARIA MARTINS BENDER LTDA;MEDFACIL;PINHEIRO MACHADO;640;;CENTRO;95900024;4;3.0;36;431140;-29,46261726;-51,96917295;2062;Ambulatório;1.0;0;1;0;0;0;8;0;0;2;0;0
4,3114E+12;3503143;;3;1;AMOR SAUDE LAJEADO RIO GRANDE DO SUL LTDA;AMOR SAUDE;CARLOS FETT FILHO;66;;CENTRO;95900038;4;1.0;36;431140;-29,45822673;-51,96799278;2062;Ambulatório;1.0;0;0;0;0;0;1;0;0;1;0;0
4,3114E+12;3888053;;3;1;SOLAR SAO PEDRO LTDA;SOLAR SAO PEDRO;RUA RIO GRANDE DO NORTE;243;CASA;UNIVERSITARIO;95914270;4;1.0;22;431140;-29,43126285;-51,95473194;2062;Casas de Apoio à Saúde;26.0;0;1;0;3;0;1;0;1;1;1;0
4,31141E+12;6369758;;1;1;KLEBER ALBERTO DE SOUZA SEABRA;KLEBER ALBERTO DE SOUZA SEABRA;TRAVESSA OSCAR CHAVES GARCIA;72;SALA 03;FLORESTAL;95900058;4;1.0;22;431140;-29,4586048;-51,9713295;4000;Ambulatório;1.0;0;0;0;0;0;1;0;0;0;0;0
4,31141E+12;6224660;;1;1;JAMIL SALEH BARGHOUTI;JAMIL SALEH BARGHOUTI;RUA PINHEIRO MACHADO;549;;CENTRO;95900078;4;3.0;22;431140;-29,46178588;-51,96825027;4000;Ambulatório;1.0;0;0;0;0;0;1;0;0;0;0;0
4,31141E+12;9658483;;3;1;LIMED SAUDE OCUPACIONAL SS;LIMED SAUDE OCUPACIONAL;AVENIDA BENJAMIN CONSTANT;2549;SALA 01;FLORESTAL;95900700;4;1.0;22;431140;-29,452771;-51,97509527;2232;Ambulatório;1.0;0;1;0;0;0;1;0;0;0;0;0
4,31141E+12;7081782;8,7298E+13;3;3;MUNICIPIO DE LAJEADO;ESTRATEGIA DE SAUDE DA FAMILIA MONTANHA 1;RUA JOAO SEBASTIANY;1312;SALA 2;MONTANHA;95905028;4;1.0;1;431140;-29,45621356;-51,98698282;1244;Unidade Básica de Saúde;12.0;5;7;0;9;0;4;1;2;2;1;0
4,31141E+12;6846904;;3;1;FUNDACAO PARA A REABILITACAO DAS DEFORMIDADES CRANIO FACIAIS;FUNDEF FILIAL 01;AVENIDA BENJAMIN CONSTANT;1210;;CENTRO;95900056;4;3.0;39;431140;-29,46052478;-51,96825027;3069;Unidade de Reabilitação;4.0;0;3;0;0;0;0;0;0;3;0;0
4,3114E+12;429805;;1;1;ALINE GUARAGNI MACHADO;ALINE GUARAGNI MACHADO;RUA ALBERTO TORRES;526;SALA 101;CENTRO;95900188;4;1.0;22;431140;-29,46444114;-51,96653903;4000;Ambulatório;1.0;0;0;0;0;0;0;0;0;1;0;0
4,3114E+12;448168;;3;1;PLENNO SAUDE INTEGRADA LTDA;PLENNO SAUDE INTEGRADA;RUA REINOLDO ALBERTO HEXSEL;45;SALA 101;SAO CRISTOVAO;95913036;4;1.0;22;431140;-29,44308729;-51,95972085;2062;Ambulatório;1.0;0;0;0;0;0;1;1;0;0;0;0
4,31141E+12;7650639;;1;1;MARIA ISABEL DOS SANTOS KNAK;MARIA ISABEL DOS SANTOS KNAK;BENJAMIN CONSTANT;1010;302;CENTRO;95900104;4;3.0;22;431140;-29,467;-51,961;4000;Ambulatório;1.0;0;0;0;0;0;0;0;0;0;0;0
4,31141E+12;7650663;;1;1;GABRIELA COELHO;GABRIELA COELHO;SANTOS DUMONT;46;703;CENTRO;95900072;4;3.0;22;431140;-29,467;-51,961;4000;Ambulatório;1.0;0;0;0;0;0;0;0;0;1;0;0
4,3114E+12;4042409;;3;1;MARJORIE SECCO ODONTOLOGIA LTDA;MARJORIE SECCO ODONTOLOGIA;ALBERTO TORRES;517;SALA 202;CENTRO;95900188;4;1.0;22;431140;-29,467;-51,961;2062;Ambulatório;1.0;0;0;0;0;0;0;1;0;0;0;0
4,31141E+12;7149859;;1;1;SIMONE BEATRIZ REICHERT;SIMONE BEATRIZ REICHERT;BENJAMIN CONSTANT;1010;507;CENTRO;95900104;4;3.0;22;431140;-29,46215019;-51,96779966;4000;Ambulatório;1.0;0;0;0;0;0;1;0;0;0;0;0
4,31141E+12;7171684;;3;1;EQUILIBRIO FISIOTERAPIA LTDA;EQUILIBRIO FISIOTERAPIA;GERMANO BERNER;353;2;CENTRO;95900052;4;3.0;39;431140;-29,4605371;-51,9709056;2240;Unidade de Reabilitação;4.0;0;0;0;0;0;0;0;0;2;0;0
4,31141E+12;7154356;;3;1;CENTRO TERAPEUTICO SHALON;CENTRO TERAPEUTICO SHALON;RODOVIA ERS 453;527;;FLORESTA;95902476;4;3.0;36;431140;-29,46739992;-51,99786186;3999;;;0;0;0;0;0;0;0;0;0;0;0
4,31141E+12;7159234;;1;1;ANA CARLA WINTER;ANA CARLA WINTER;JOSE SCHMATZ;55;;FLORESTAL;95900710;4;3.0;22;431140;-29,45562969;-51,97410822;4000;Ambulatório;1.0;0;0;0;0;0;0;0;0;1;0;0
4,3114E+12;3883965;;3;1;LABORATORIO DE PATOLOGIA ONCOGENE LTDA;CLINICA DEWES;TRAVESSA OSCAR CHAVES GARCIA;60;;FLORESTAL;95900058;4;3.0;39;431140;-29,4586048;-51,9713295;2062;Unidade de Apoio Diagnóstico;2.0;0;0;1;2;0;3;0;0;0;0;0
4,3114E+12;3883973;;3;1;CLINICA DE FISIOTERAPIA LAJEADO LTDA;CLINICA DE FISIOTERAPIA LAJEADO;RUA PINHEIRO MACHADO;879;INFERIOR;CENTRO;95900078;3;3.0;39;431140;-29,4623728;-51,9689411;2240;Unidade de Reabilitação;4.0;0;0;0;0;0;0;0;0;1;0;0
4,3114E+12;3967514;;1;1;MOISES RUBEN CLOSS;MOISES RUBEN CLOSS;AV BENJAMIN COSTANT;1025;205;CENTRO;95900010;4;;22;431140;-29,467;-51,961;4000;Ambulatório;1.0;0;0;0;0;0;1;0;0;0;0;0
4,3114E+12;3967565;;1;1;SERGIO PAULO BERTOGLIO;SERGIO PAULO BERTOGLIO;AV BENJAMIN CONSTANT;1058;101;CENTRO;95900000;4;;22;431140;;;4000;;;0;0;0;0;0;0;0;0;0;0;0
4,3114E+12;3989666;;1;1;ANA CELIA PISANI;ANA CELIA PISANI;AVENIDA BENTO GONCALVES;801;301;CENTRO;95900174;4;3.0;22;431140;-29,46347666;-51,96363688;4000;Ambulatório;1.0;0;0;0;0;0;1;0;0;0;0;0
4,3114E+12;3989712;;1;1;CARLOS HENRIQUE WIEHE;CARLOS HENRIQUE WIEHE;AVENIDA BENJAMIN CONSTANT;1058;404;CENTRO;95900010;4;3.0;22;431140;-29,46205678;-51,96773529;4000;Ambulatório;1.0;0;0;0;0;0;1;0;0;0;0;0
4,3114E+12;3989755;;1;1;HELIO ROBERTO FRANCA FERNANDES;HELIO ROBERTO FRANCA FERNANDES;RUA BENJAMIN CONSTANT;1025;107;CENTRO;95900010;4;3.0;22;431140;-29,467;-51,961;4000;Ambulatório;1.0;0;0;0;0;0;1;1;0;0;0;0
4,3114E+12;3989801;;1;1;JOSE KATZ;JOSE KATZ;AV BENJAMIN CONSTANT;1058;203;CENTRO;95900000;4;3.0;22;431140;;;4000;;;0;0;0;0;0;0;0;0;0;0;0
4,3114E+12;3989941;;1;1;FERNANDO BECKENKAMP;FERNANDO BECKENKAMP;RUA TIRADENTES;493;;CENTRO;95900076;4;3.0;22;431140;-29,4594036;-51,964211;4000;Ambulatório;1.0;0;0;0;0;0;1;0;0;0;0;0
4,3114E+12;3989976;;1;1;GERICK DE ASSUNCAO FENALTE;GERICK DE ASSUNCAO FENALTE;RUA TIRADENTES;686;;CENTRO;95900076;4;3.0;22;431140;-29,4594036;-51,964211;4000;Ambulatório;1.0;0;0;0;0;0;1;0;0;0;0;0
4,3114E+12;3990060;;1;1;LUIZ CARLOS LANTIERI;LUIZ CARLOS LANTIERI;RUA SANTOS FILHO;401;202;CENTRO;95900186;4;3.0;22;431140;-29,4661435;-51,9714313;4000;Ambulatório;1.0;0;0;0;0;0;0;0;0;0;0;0
4,3114E+12;3990087;;1;1;NARA REGINA LESSA PIMENTEL;NARA REGINA LESSA PIMENTEL;AV BENJAMIN CONSTANT;1025;107;CENTRO;95900010;4;3.0;22;431140;-29,4599278;-51,9685306;4000;Ambulatório;1.0;0;0;0;0;0;1;0;0;0;0;0
4,3114E+12;3990133;;1;1;SANDRA ISABEL COLLETO;SANDRA ISABEL COLLETO;RUA FILHO DE VARGAS;320;302;CENTRO;95900016;4;3.0;22;431140;-29,46229965;-51,96479559;4000;Ambulatório;1.0;0;0;0;0;0;0;0;0;1;0;0
4,3114E+12;3990184;;1;1;SILVIO PULITA;SILVIO PULITA;RUA BENTO GONCALVES;801;301;CENTRO;95900174;4;3.0;22;431140;-29,46347666;-51,96350813;4000;Ambulatório;1.0;0;0;0;0;0;1;0;0;0;0;0
4,3114E+12;2251965;8,7298E+13;3;3;MUNICIPIO DE LAJEADO;CENTRO DE ATENCAO PSICOSSOCIAL ADULTO CONVIVER EM LIBERDADE;RUA SALDANHA MARINHO;770;;CENTRO;95900020;4;3.0;70;431140;-29,46338325;-51,97018147;1244;Unidade de Atenção Psicossocial;11.0;0;3;0;7;0;6;0;6;5;3;0
4,31141E+12;6224687;;3;1;FUNDACAO VALE DO TAQUARI DE EDUCACAO E DESENVOLVIMENTO SOCIA;UNIVATES CURES CLINICA UNIVERSITARIA REG DE EDUC E SAUDE;RUA AVELINO TALLINI;171;PREDIO 16 ANDAR 5;UNIVERSITARIO;95914014;1;2.0;22;431140;-29,44535298;-51,9532299;3069;Polo de Prevenção de Doenças e Agravos e Promoção da Saúde;16.0;0;0;0;0;0;0;0;0;0;0;0
4,31141E+12;6206980;;1;1;CAROLINE DALLA LASTA FRIGERI;CAROLINE DALLA LASTA FRIGERI;PINHEIRO MACHADO;549;1;CENTRO;95900078;4;3.0;22;431140;-29,46186995;-51,968261;4000;Ambulatório;1.0;0;0;0;0;0;1;0;0;0;0;0
4,31141E+12;6207057;;1;1;FERNANDO FACHINI;FERNANDO FACHINI;RUA JULIO CASTILHO;966;104;CENTRO;95900022;4;3.0;22;431140;-29,467;-51,961;4000;Ambulatório;1.0;0;0;0;0;0;0;1;0;0;0;0
4,31141E+12;6207154;;1;1;LUIS FERNANDO PRETTO;LUIS FERNANDO PRETTO;AV BENJAMIN CONSTANT;1010;404;CENTRO;95900010;4;3.0;22;431140;-29,4599278;-51,9685306;4000;Ambulatório;1.0;0;0;0;0;0;0;1;0;0;0;0
4,31141E+12;6216730;;1;1;MARGARETH ALTMAYER BENEDUZI;MARGARETH ALTMAYER BENEDUZI;RUA JULIO DE CASTILHO;966;106;CENTRO;95900022;4;3.0;22;431140;-29,467;-51,961;4000;Ambulatório;1.0;0;0;0;0;0;1;0;0;0;0;0
4,31141E+12;6216765;;1;1;RAFAELLA REIS EBERHARTH;RAFAELLA REIS EBERHARTH;RUA BENTO GONCALVES;801;202;CENTRO;95900174;4;3.0;22;431140;-29,46349534;-51,96350813;4000;Ambulatório;1.0;0;0;0;0;0;0;1;0;0;0;0
4,31141E+12;6216781;;1;1;SIRLEI ELENA PAUL;SIRLEI ELENA PAUL;BENTO GONCALVES;801;605;CENTRO;95900174;4;3.0;22;431140;-29,4634393;-51,96348667;4000;Ambulatório;1.0;0;0;0;0;0;0;1;0;0;0;0
4,31141E+12;6514936;;3;1;DOXA DIAGNOSTICA E TERAPEUTICA SOCIEDADE SIMPLES LTDA;DOXA DIAGNOSTICA E TERAPEUTICA FILIAL;RUA FIALHO DE VARGAS;320;SALA 702;CENTRO;95900016;4;3.0;22;431140;-29,4614025;-51,9637122;2305;Ambulatório;1.0;0;0;0;0;0;0;0;0;0;0;0
4,31141E+12;6529240;8,7298E+13;3;3;MUNICIPIO DE LAJEADO;CENTRO DE ATENCAO PSICOSSOCIAL ALCOOL E DROGAS SIM PRA VIDA;SANTOS FILHO;345;;CENTRO;95900186;4;3.0;70;431140;-29,46448551;-51,96518451;1244;Unidade de Atenção Psicossocial;11.0;0;1;0;4;0;2;0;4;4;2;0
4,31141E+12;6534333;;1;1;ALINE SCAPINI CAUMO;ALINE SCAPINI CAUMO;DOUTOR GERMANO BERNER;353;;FLORESTAL;95900052;4;3.0;22;431140;-29,45914222;-51,97007418;4000;Ambulatório;1.0;0;0;0;0;0;1;0;0;0;0;0
4,31141E+12;6483127;;1;1;CLAUDIO LUIS LOUREIRO;CLAUDIO LUIS LOUREIRO;SANTOS FILHO;401;205;CENTRO;95900186;4;3.0;22;431140;-29,4661435;-51,9714313;4000;Ambulatório;1.0;0;0;0;0;0;1;0;0;0;0;0
4,31141E+12;6483143;;1;1;GUSTAVO GUILHERME RUSCHEL ROBINSON;GUSTAVO GUILHERME RUSCHEL ROBINSON;AVENIDA BEIJAMIN CONSTANT;1025;107;CENTRO;95900010;4;1.0;22;431140;-29,467;-51,961;4000;Ambulatório;1.0;0;0;0;0;0;1;0;0;0;0;0
4,31141E+12;6483178;;1;1;JUAREZ RODE;JUAREZ RODE;BENJAMIN CONSTANT;1025;107;CENTRO;95900010;4;1.0;22;431140;-29,467;-51,961;4000;Ambulatório;1.0;0;0;0;0;0;1;0;0;0;0;0
4,31141E+12;6483194;;1;1;WILSON KLOCKNER;WILSON KLOCKNER;BEIJAMIN CONSTANT;966;101;CENTRO;95900104;4;3.0;22;431140;-29,46271067;-51,96728468;4000;Ambulatório;1.0;0;0;0;0;0;0;1;0;0;0;0
4,31141E+12;5726611;;3;1;NELSON CLAUDIO BORDIGNON ME;VIRTUS LABORATORIO;RUA SALDANHA MARINHO;393;SALA 2;CENTRO;95900020;4;1.0;39;431140;-29,46183258;-51,96666241;2135;;;0;0;0;0;0;0;0;0;0;0;0
4,31141E+12;5776023;;1;1;CARLA LILIANE HOLZ;CARLA LILIANE HOLZ;RUA BENTO GONCALVES;801;108;CENTRO;95900174;4;3.0;22;431140;-29,46345798;-51,96355104;4000;Ambulatório;1.0;0;0;0;0;0;0;0;0;1;0;0
4,3114E+12;2251566;8,7298E+13;3;3;MUNICIPIO DE LAJEADO;ESTRATEGIA DE SAUDE DA FAMILIA CAMPESTRE;RUA PAUL HARRIS;377;;CAMPESTRE;95912116;4;1.0;1;431140;-29,43869125;-51,97370589;1244;Unidade Básica de Saúde;12.0;4;1;0;4;0;2;1;1;2;1;0
4,3114E+12;2251760;;3;1;LABORATORIO ESCOBAR LTDA;LABORATORIO ESCOBAR DE LAJEADO;RUA PINHEIRO MACHADO;531;TERREO;CENTRO;95900078;4;1.0;39;431140;-29,46180456;-51,96819663;2062;Unidade de Apoio Diagnóstico;2.0;0;1;3;0;2;1;0;0;1;0;0
4,31141E+12;6123813;;3;1;SOCIAL SOCIEDADE ASSISTENCIA E CULTURA;SOCIAL ODONTO;RUA JULIO DE CASTILHOS;605;101;CENTRO;95900170;4;3.0;22;431140;-29,4650273;-51,96346521;3999;Ambulatório;1.0;0;0;0;0;0;0;0;0;0;0;0
4,31141E+12;6193013;;1;1;NARABETI ADAMS ARENHART;NARABETI ADAMS ARENHART;RUA SANTOS FILHO;401;309;CENTRO;95900186;4;3.0;22;431140;-29,4661435;-51,9714313;4000;Ambulatório;1.0;0;0;0;0;0;0;1;0;0;0;0
4,31141E+12;5155916;;3;1;CURVELO CLINICA DE DIAGNOSTICO POR IMAGEM LTDA;ECOMED;AVENIDA BENJAMIN CONSTANT;1058;SALA 405;CENTRO;95900104;4;3.0;39;431140;-29,46194468;-51,96767092;2062;Unidade de Apoio Diagnóstico;2.0;0;0;0;0;0;1;0;0;0;0;0
4,3114E+12;2251299;8,7298E+13;3;3;MUNICIPIO DE LAJEADO;ESTRATEGIA DE SAUDE DA FAMILIA SANTO ANDRE;RUA MARIO JAEGER;95;;SANTO ANDRE;95912028;4;1.0;1;431140;-29,44451211;-51,9734484;1244;Unidade Básica de Saúde;12.0;4;2;0;4;0;3;1;1;1;1;0
4,3114E+12;2251329;8,7298E+13;3;3;MUNICIPIO DE LAJEADO;ESTRATEGIA DE SAUDE DA FAMILIA SAO BENTO;PRIMEIRO DE MAIO;6727;SALA 01;SAO BENTO;95903230;4;1.0;1;431140;-29,45673204;-52,00973868;1244;Unidade Básica de Saúde;12.0;4;2;0;7;0;3;1;0;1;1;0
4,3114E+12;3883957;;1;1;NEY NORONHA RAFFIN;NEY NORONHA RAFFIN;RUA PINHEIRO MACHADO;733;;CENTRO;95900078;4;3.0;22;431140;-29,4623728;-51,9689411;4000;Ambulatório;1.0;0;0;0;0;0;1;0;0;0;0;0
4,31141E+12;6258654;;1;1;ANA PAULA WEILER DA MOTTA;ANA PAULA WEILER DA MOTTA;DOUTOR GERMANO BERNER;353;;CENTRO;95900052;4;3.0;22;431140;-29,4589367;-51,97046041;4000;Ambulatório;1.0;0;0;0;0;0;1;0;0;0;0;0
4,3114E+12;2251310;8,7298E+13;3;3;MUNICIPIO DE LAJEADO;ESTRATEGIA DE SAUDE DA FAMILIA SANTO ANTONIO;RUA BERNARDINO PINTO;440;;SANTO ANTONIO;95901888;4;1.0;1;431140;-29,49027322;-51,98780894;1244;Unidade Básica de Saúde;12.0;4;2;0;9;0;8;1;4;6;2;0
4,31141E+12;6483135;;3;1;DE MACEDO MARQUES S S LTDA;DE MACEDO MARQUES;BENTO GONCALVES;801;SALA 308;CENTRO;95900174;4;;22;431140;-29,467;-51,961;2240;Ambulatório;1.0;0;0;0;0;0;1;0;0;0;0;0
4,31141E+12;6483151;;1;1;JOAO BATISTA BIASSUSI LOUREIRO;JOAO BATISTA BIASSUSI LOUREIRO;RUA SANTOS FILHO;401;205;CENTRO;95900186;4;3.0;22;431140;-29,4661435;-51,9714313;4000;Ambulatório;1.0;0;0;0;0;0;1;0;0;0;0;0
4,31141E+12;6483186;;1;1;SERGIO DE MACEDO MARQUES;SERGIO DE MACEDO MARQUES;JULIO DE CASTILHOS;966;SALA 05;CENTRO;95900022;4;1.0;22;431140;-29,46222492;-51,96593285;4000;Ambulatório;1.0;0;0;0;0;0;1;0;0;0;0;0
4,3114E+12;3671224;;3;1;CLINICA DE FISIOTERAPIA E TERAPIA OCUPACIONAL RGK S S LTDA;CLINICA DE FISIOTERAPIA E TERAPIA OCUPACIONAL RGK;RUA BENTO GONCALVES;801;SALA 305;CENTRO;95900174;4;2.0;36;431140;-29,4625514;-51,9642016;2240;;;0;0;0;0;0;0;0;0;0;0;0
4,31141E+12;7424159;;3;1;KEHRWALD E GRAVE FISIOTERAPIA LTDA;DIFERENCIAL FISIOTERAPIA;MIGUEL TOSTES;180;SALA 201;SAO CRISTOVAO;95913192;4;3.0;39;431140;-29,467;-51,961;2062;Ambulatório;1.0;0;0;0;0;0;0;0;0;3;0;0
4,31141E+12;5503701;;1;1;SERGIO SEBASTIAO ULKOVSKI;SERGIO SEBASTIAO ULKOVSKI;RUA PEDRO ALBINO MULLER;541;;FLORESTAL;95900566;4;3.0;22;431140;-29,45658257;-51,9681108;4000;Ambulatório;1.0;0;0;0;0;0;0;1;0;0;0;0
4,31141E+12;5385717;;1;1;RAFAEL MARIANO DA ROCHA BANDEIRA DE MELLO;RAFAEL MARIANO DA ROCHA BANDEIRA DE MELLO;RUA BENTO GONCALVES;801;406;CENTRO;95900174;4;3.0;22;431140;-29,46349534;-51,96348667;4000;Ambulatório;1.0;0;0;0;0;0;1;0;0;0;0;0
4,31141E+12;7698194;;1;1;GIUSEPPE DE LUCA JUNIOR;GIUSEPPE DE LUCA JUNIOR;RUA TIRADENTES;493;;CENTRO;95900076;4;3.0;22;431140;-29,4594036;-51,964211;4000;Ambulatório;1.0;0;0;0;0;0;1;0;0;0;0;0
